상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,마음에 들어요 잘 쓰고 있습니다 재질도 가벼워서 굿굿,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,우알롱 브랜드를 즇아해서 모자 여러개를 가지고 있는데 나일론 재질은 처음이라 구매했어요. 색감은 그레이빛도는 오묘한 보라색이고 사이트 이미지와 동일해요!,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,깊이가 다른 모자 보다는 좀 작은 편이고 생각보다 실물이 별로 안 예뻐요 그치만 색은 마음에 들고 무난해서 잘 쓸 거 같아요,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,하 ㅠㅠ 색 너무 잘 빠진 거 아닌가요 ..⁇;;진짜 특이한 색! 그레이에 바이올렛 두 방울 들어간 색 넘 예뿌요,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,예뻐요 근데 좀 안어울려요 그래도 색상이 진짜 이쁨,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,나일론이라 가벼워서 좋아요‪.ᐟ 색깔도 짱예쁨‪.ᐟ 자수 색도 짱예쁨‪.ᐟ,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,색감이 살짝 보라빛이 같이도는 그레이라 흔하지 않아서 좋아요,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,오묘한 그레이바이올렛색이에요!생각보다 챙은 중간-짧은 편이라M사이즈 했으면 더 얼굴 작아보이고 괜찮았을것 같아요 ㅎㅎ,NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300070,WOOALONG,Signature Logo ball cap - NYLON DUSTY PURPLE,"42,000",-,"뭔가 제 두상이랑 안맞는 느낌,, 그치만 모자는 너무 예뻐서 잘 쓰고 다니는 중. 머리 작은 여성분들은 제일 작게 줄여야 맞아요",NYLON DUSTY PURPLE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,색감부터 디자인까지 우알롱 모자 맛집 인정..나일론 재질이라 올 여름에 포인트로 너무 잘 쓰고 다녔다규!!,NYLON DUSTY PINK/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,비가 와도 끄떡없어요 색감 예뻐요 근데 핏이 어정쩡함,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,빠른배송 감사합니다색상이 특이하여 주문하였습니다챙 색상은 좀 다른거 같아요 ㅠㅠ 재질은 마음에 들어요~ 잘 착용하고 다닐게요!!,NYLON DUSTY PINK/M,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,전에 오프라인 매장에서 써보고 맘에 들었는데 마침 세일해서 샀어요 s사이즈 샀는데 모자 깊이에 차이가 있는 것 같아요 너무 맘에 듭니다!,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,여름에 쓰기에 딱 좋아요 가볍고 얇고 독특하네요,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,예전에 써보고 예뻐서 사고싶었는데 마침 세일해서 구매했어요 좀 얇아서 여름용인것 같은데 잘 쓰고있습니다!,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,색감이 진짜 너무 이쁘고 살짝 광나는 재질이여서 고급진 느낌이에요ㅜㅜ💗,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,선물했는데 받는 사람이 만족해서 기분 좋이용🩷 배송은 생각보다 느렸어요,NYLON DUSTY PINK/S,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,모자 둘레는 넉넉해서 좋은데 깊이가 그렇게 깊은 느낌은 아니였어요! 그래도 색감 질감 다 넘 예뻐서 주구장창 쓰고 다니는중,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,상품 잘 받았어요~~~ 재질이 좋아요 여름에 착용하기 시원할거 같아요^^,NYLON DUSTY PINK/M,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,깊이감이 없어서 눌러쓸 수 없고 챙부분이 균형이 좀 안 맞지만 색감이 너무 예뻐서 잘 쓰고 다녀요,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300071,WOOALONG,Signature Logo ball cap - NYLON DUSTY PINK,"42,000",-,너무너무 이뻐요 완전 맘에 들어요 가볍네요 여름에,NYLON DUSTY PINK/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,썼을 때 면 재질이었던 우알롱 모자보다 핏이 아쉬워요얇아서 여름에 쓰긴 좋아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,카키 느낌의 차콜입니다.  색상 정말 이쁘네요. 가볍고  착용감도 좋구요.,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,왕 커서 짱좋아요 그리고 색깔이랑 소재가 독특해서 그냥 검정모자보다 포인트 되눈 느낌입니다!,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,착용감이 좋고 배송이 빨랐습니다! 색상도 이쁘고 좋아요ㅜ,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,잘받아서 쓰고다닙니다 그냥 무난무난합니다 좋아요,NYLON CHARCOAL/M,0,0,아쉬워요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,나일론 모자라 여름에도 시원해서 좋아요 일반 볼캡은 여름에 땀차서 피부 안 좋아지는 기분이었는데 나일론은 시원하네요 대신 모양 잡기가 어려워요 ㅜㅜ 일반 볼캡보다는 헐렁하고 예쁜 모양이 안 나와서 아쉽습니다...,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,좋아요 넉넉하고 무난하니 편해요 보통 모자보다 커서 좀 헐렁이긴 하는데 오히려 편해 좋어요,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,짱 커서 머리 큰 사람도 잘 쓸 수 있을 것 같습니다. 그냥 자연광에서 보면 저정도로 차콜빛이 돌지는 않아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,"나일론 재질 모자를 하나 사고싶었는데 너무 튀거나 과하지않은 디자인 찾은 것 같아 너무 좋아요. 요즘 나일론 모자는 너무 얕거나 챙이 짧거나해서 머리 작은 사람들만 쓸 수 있는 형태로 많이 나오는데, 이건 모두에게 잘 어울리도록 입문템으로 쓸 수 있게 나온 것 같습니다. 무엇보다 색감이 진짜 너무 예뻐요.",NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,카키 느낌의 차콜입니다.  색상 정말 이쁘네요. 가볍고  착용감도 좋구요.,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,색상도 마음에 들고 깊이감도 있어요. 싼티 나지 않아요. 좋습니다.,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,우알롱 모자가 사이즈도 넉넉하고 핏도 예뻐서 좋아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,어두워요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,저렴하게 구매했어요 대두도 소두로 만들어주는 우알롱런닝할때 쓰려고 회색이랑 네비 하나씩구매했어요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,잘받았습니다  사진과 같네요 여름에 잘쓰고다니면될듯,NYLON CHARCOAL/M,0,0,아쉬워요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,우알롱 모자 두번째인데 너무 만족스럽고 나일론 시원하니 가볍고 좋아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,얇아서 여름에 쓰기 좋을 것 같아요M으로 샀더니 모자가 크고 깊어서 안경 쓰고 착용하기엔 무리일 것 같아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,메탈 나일론 느낌 어니고 무광 나일론 쪽에 가까워서 무난해서 좋아요 로고가 톤온톤인게 젤 좋아요 무난한 로고색 마니 나왓음 좋겟어요,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,벌써 우알롱 모자 세번째 구매에요. 나일론 재질의 모자는 처음 써보는데 확실히 시원하네요! 제 생각엔 카키빛도 약간 도는 것 같아용. 오히려 더 느낌이 사는 것 같아서 만족합니당,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,카키 느낌의 차콜입니다.  색상 정말 이쁘네요. 가볍고  착용감도 좋구요.,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,생각보다 깊지 않고 생각보다 어두운 그린느낌입니다.그외 마감은 좋규연,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,작은 사이즈의 모자를 찾는 분들도 착용 가능할 것 같습니다.  부담스럽지 않은 데일리 모자로 추천합니다.,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,생각보다 더 커요 모자가 그리 깊지 않고 핏도 잘 모르겠네요 그래도 색감이 예뻐요,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,딱 원하던 차콜색의 모자네요.깊이감도 딱 좋아요.,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,우아아앙앙 나일론소재민 너모 바스락거려여영 하지만 이쁨요ㅔ,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,모자 너무 이쁘고 아무데나 다 잘어울려요!! 핏도 예쁘고 꾸미고 나갈때랑 쌩얼일때 다 가능합니다 ㅎㅎ 다른색도 다 사고싶어요ㅠㅠ,NYLON CHARCOAL/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,천으로 된 모자는 여러번 세탁하면 물이 빠져서 나일론 재질로 구매했습니다~ 우알롱 모자가 핏이 제일 예뻐요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,커요,어두워요,선명해요,-,-,-,-,-,-,-
3300072,WOOALONG,Signature Logo ball cap - NYLON CHARCOAL,"42,000",-,착용감이 좋고 배송이 빨랐습니다! 색상도 이쁘고 좋아요,NYLON CHARCOAL/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,"여름에 쓸 나일론 모자가 필요해서 샀는데, 시원해보이고 진짜 예쁩니다! 모자 모양 잡기가 되게 쉽고, 그냥 눌러 써도 나일론 소재 때문에 전체적인 룩의 포인트가 되는 느낌입니다:)",NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,제가 모자를 잘 안쓰는 편인데도이 제품은 왠지 바로 사고 싶어서 구매했습니다ㅎㅎ나일론 소재라 어디에도 잘 어울리고 너무 짱짱하고 좋네요!사이즈 조절 끈도 굉장히 편합니다!,NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,"사진보다는 조금 더 밝긴한데, 좀더 쨍했으면 하는 마음!그래도 재질이랑 스타일은 맘에들어요 :)",NYLON MID BLUE/M,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,색감 예쁘고 가벼워서 좋네요. 생각보다 깊이도 좋아서 핏도 좋아요,NYLON MID BLUE/M,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,그레이 색상사고 재구매했어요 색감도 진짜 맘에 들고 소재도 시원시원해서 여름에 쓰기 너무 좋아요,NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,색감 예쁘고 가벼워서 좋네요. 생각보다 깊이도 좋아서 핏도 좋아요,NYLON MID BLUE/M,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,친구 생일선물로 사줬는데 아주 마음에 들어하네용,NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,예뻐요! 나일론 재질이라 막 쓰고 다니기도 편할 것 같구요,NYLON MID BLUE/M,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,컬러가 너무 예쁘고 재질도 탄탄해요! 세탁기에 막 몇 번이나 돌렸는데 멀쩡하더라구요!,NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3300073,WOOALONG,Signature Logo ball cap - NYLON MID BLUE,"42,000",-,모델 사진은 엄청 밝게나온건데 후기 사진보고 구매했어요!여름에 쓰기 좋아요 가볍고 색도 이쁩니다,NYLON MID BLUE/S,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
