상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,"생일선물로 받았는데 너무 예쁘네요! 예약배송이라 2주 정도 ? 기다린 것 같아요저는 키가 작아서 제 덩치에는 사이즈 적당해요 근데 캔버스 재질이라 했는데 받아보니 생각보다 더 도톰하고 따듯한 느낌이라 여름엔 좀 더울 듯 합니다.?딱 어두운 네이비색에 화이트 스티치가 포인트되서 예뻐요. 가방에 a4사이즈 두꺼운 책, 아이패드 에어5, 키보드, 충전기 넣었는데 보이는 크기에 비해 많이 들어가욥. 근데 많이 들어간다고 계속 넣으면 어깨 아프니 주의ㅎ.ㅎ",XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,재질은 약간 스웨이드 느낌이 나고 휘뚜루마뚜루 착용할 수 있을 것 같아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,수납공간이 엄청 넓진 않고 줄 조이고 풀때 좀 불편한거 빼고는 다 마음에 들어요!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,캐주얼 해서 어떤 옷이든 무난하게 잘 어울려요 아이패드 11인치도 잘 들어가고 내부 수납 공간이 넉넉해서 잘 들고 다니고 있어요 등쪽 지퍼가 내부랑 연결이 안 되고 분리되어 있었으면 좋았을텐데하는 아쉬움은 좀 있어요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,완전 편하고 좋아요 배송 빠르고 맘에듭니다 굳굳,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,배송은 되게 느렸지만 예약배송이라서 언제도착할지 알고 기다려서 괜찮았어요생각보다 엄청 많이 들어가요,XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,캐쥬얼한 모든 코디에 잘 어울려서 자주 메고다녀요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,여자친구한테 기념일 선물러 줬는데 너무 좋아하네요,XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,딱 예뻐요. 너무 꾸민 느낌도 아니고 편하게 들고 휙 나갈 수 있어서 좋아요.,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,부족해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,아이패드 정도와 다양한 소지품은 잘 들어가용. 책부터 넣기 좀 불편하고 양쪽에 주머니는 물건이 잘 빠지니깐 신경쓰시면 좋을 것 같아용,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,물건 너무 많이 넣으면 무겁긴 한데 예쁘고 아무데나 걸치기 좋아요 ㅎㅎ,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,어디에 매도 이쁘고 놀러갈때 이것저것 들고갈 수 있어서 아주 만족합니다.,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,수납공간도 꽤 있고 무엇보다도 색감이랑 디자인이 이뻐서 만족 중입니다ㅎㅎ,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,크기에 비해 많이 들어가고 근데 가방전체적으로 먼지가 잘붙어요,XXX,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,"생각보다 크지 않은데 수납력이 좋아서 만족스러웠어요! 10몇인치 아이패드도 손쉽게 수납되고, 가방 밑바닥에 탄탄한 판(?)이 덧대어져 있어 무거운 물건을 넣어도 흐트러지지 않았습니다!",XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,작아보였는데 수납공간이 은근 넉넉해서 편하게 들고다니기 좋아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가방 귀여워요 아이패드가 들어가서 좋아요 텀블러도 들어가용,XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,완전 예쁘고 귀엽고 진짜 인생 가방!! 사길 너무 잘한 거 같아요..ㅠㅠ,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,너무 예뻐서 보자마자 바로 구매했습니다 귀엽고 좋아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,1년을 고민하다 구매했어요 더 늦으면 안 살 거 같아서ㅎㅎ 고민을 왜 한 건지 너무 귀여워요 슬링백 여러개 있는데 가볍고 포인트가 있어서 손이 가장 많이 갈 거 같아욤!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,제 인생가방입니다 ㅠㅠ 어떤 룩에도 다 잘 어울리고 아이패드 11인치가 쏙 들어갑니다! A4용지보다는 작고 생각보다 많이 들어가서 넣고싶은거 못 넣을 걱정이 없어요! 고민하지 말고 사세요!!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,색감이 생각보다 밝았지만 그래도 이뻐요!근데 가방걸이(?) 쪽에 스티치 박음질이 빨리 떨어져서 아쉬웠어요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가방이 귀엽고 수납공간도 커서 좋아요! 제 애착가방 됐습니다! 매일 들고 다니는데 친구들이 저랑 잘 어울린다고 해줘요ㅎㅎ,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,캐쥬얼하게 착용하기도 좋고 저처럼 입으시는 분들은 코디하기 좋아요 ㅎㅎ 수납 짱큼요 다만 밑에 받침? 그게 잘 고정이 안되서 자꾸 빠지더라고요ㅠ 그래서 저는 아예 그냥 빼고다니기는 합니당 그래도 이뻐요,XXX,0,0,빨라요,꼼꼼해요,커요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,넘 갖고싶던건데 만족입니다!! 은근 수납 잘 되고 아이패드도 들어가요! 밑판이 단단해서 더 좋네요 뒤에 지퍼있는거도 완전 편하고 양옆 포켓도 유용합니다. 막 쓰는편인데 헤지지않아 좋아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,"상품 사진도 예쁜데 후기도 좋아서 믿고 구매했어요. 배송은 예상보다 2일 정도 빨리 왔고, 꼼꼼하게 포장되어 있었어요. 제가 이것저것 챙기는 보부상 스타일인데 가방이 넉넉해서 마음에 들어요. 시간없을 때 후다닥 소지품 챙겨서 나간답니다~",XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가방이 생각했던 것보단 작은데 너무 이뻐서 용서됩니다,XXX,0,0,아쉬워요,꼼꼼해요,작아요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,너무 사고 싶었는데 할인하고 있길래 호다닥 샀어요 ! 넘 이뽀요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,도착하자마자 축구보러 갈 따 바로 가져갔습니다. 이염이 걱정되긴 했는데 심해보이진 않았어요. 수납력 좋고 가볍고 귀여워용!! 다만 뒤에 끈 꽉 안쪼매면 저처럼 저렇게 벌어집니다,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,"아주아주아주 만족스럽습니다 !! 올 여름 최고의 소비라 생각할 정도로 좋아요 ㅠ ㅠ일단 겉보기엔 앙증맞은 사이즈지만 막상 가방 안에는 아이패드도 수납될 정도고 이것저것 다 넣어도 밑 쳐짐도 없는 편이라 너무 좋아요. 어느 코디에 넣어도 가방 디자인 자체가 예쁘다 보니 잘 어울립니다,, 정말로요,,,,, 색상이 어두운 편이라 데일리하게 메기에도 좋습니다! 전 검정&청 둘 다 구매 했는데 여름엔 청이 더 예쁜 것 같고, 가을이나 겨울엔 검정이 좀 더 활용도가 좋을 것 같아요.가방에 키링도 달아주면 더 더 귀여워집니다🫧",XXX,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,중학생 딸 수학여행가방으로 구매했어요.이것 저것 적당히 들어 갈것 같고 대님이 청이아니라 면이라서 조금 아쉬워요.그래도 매면 슬링백 이뻐요~~,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,아주 좋았습니다 수납 공간 넉넉 대 만족입니다 색감도 좋습니다,XXX,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가볍게 메고다니기 좋아요생각보다 수납공간은 적긴 한데 멋부릴 때 좋은 듯 싶습니다,XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,부족해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,크기는 제가 생각했던 것보다 작아서 아쉬웠는데귀여워서 휘뚤마뚤 하기 좋을 거 같아요.단점은 먼지가 잘 붙는 재질이라는 점.아 그리고 보부상이신 분들은 비추합니다.생각보다 많이 안 들어가고물건 많이 넣으니까 울룩불룩 핏이 안 예쁘더라고요.양쪽 포켓은 물건이 잘 빠지게 생겼습니다.,XXX,0,0,빨라요,꼼꼼해요,작아요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가방자체는 너무너무 이쁜데 힘이없어서 자꾸 축 쳐집니다..,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,예뻐요 크로스로 매면 좀 짐이 기울긴 하지만 편해요지퍼로 따로 열 수 있는 점이 좋아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,귀엽고 좋아요 안쪽 지퍼를 많이 쓰게 되요 근데 밑에 지지해주는게 안 붙어있어서 움직이는게 거슬려요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,두달정도 매일 메고 다녔던 것 같아요. 책2권 아이패드 + 필통 등등 들어가긴 한데 꽉채우는 것보가는 좀 여유있게 넣는게 더 예쁘고 어깨가 덜아파요귀여운 인형다니까 너무 찰떡!!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,배송도 하루만에 빨리 와서 좋았구요 가방도 가볍고 이뻐서 휘뚜루마뚜루 데일리백으로 잘들것 같아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,우연한 기회에 사진보고 한눈에 반해서 입고 알림 신청 해두었더니 운명처럼 라이브 방송하면서 할인을 해쥬신다기에 계획에도 없던 가방을 구매했어요😉 할인을 많이 받고 사는거니 이정도 소비는 괜찮다는 최면을 걸면서 배송을 기다렸는데 역시나 너무 예쁘네요🫶🏻 이제 가방에 걸 귀여운 키링을 찾아봐야겠어요ㅎ가방 수납 생각보다 넓고 많이 들어갑니다. 옆 지퍼도 있어 안에 있는 물건을 꺼낼때 편하구요. 가방을 이쪽저쪽 귀엽게 맬 수 있어 너무 좋은데 끈이 앞으로 오게 해서 슬링백으로 매는 건 끈+ 가슴이 부담스러워서 가볍게 툭 걸치는게 더 예쁜거같아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,아이패드랑 이것저것 잡동사니 넣엇더니 다 들어가긴 하는데 어깨가 좀 아프네용 전공책도 넣으려고 했는데 그러다가는 가방끈이 끊어질 거 같은 기분 그렇다고 박음질이 허접한 건 아니에요!! 전공책은 못 넣을 거 같고 아이패드가방용으로 괜찮을 거 같아요!!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,아주 좋았습니다 수납공간도 넉넉하고 이쁘다고 하네요 다들,XXX,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,너무 좋고 이뻐요 다른색도 사고 싶어요 또 사러 올게요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,어디에 매치해도 잘어울리고 안에 이것저것 많이들어가서 좋아요,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,가방 너무 예뻐요 은근히 많이 들어가요노트북이 들어가면 쉐입이 안예뻐지기는한데 괜찮습니당,XXX,0,0,빨라요,꼼꼼해요,보통이에요,어두워요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,생각보다 많이 들어가고 맥북 에어까지도! 수납 가능해용 디자인도 무난해서 어디에 들어도 잘 어울리고 예뻐서 잘 쓰고 있습니당🥰🥰,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,유튜브 직원 오오티디 영상 보고서아 이거다 하구 주문했어용여기저기 스타일 매치하기 조아용..포장도 예쁘게 왔어요가격만 초큼 저렴하다먄 너무나 좋았을뻔!만족,XXX,0,0,아쉬워요,꼼꼼해요,작아요,어두워요,선명해요,-,-,-,-,-,-,넉넉해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,먼지가 잘 붙긴하지만 꽉 조여서 매었을 때의 모양이 너무 마음에 들어요!,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000157,JILLSTUART ACC,[젤라또] 네이비 스티치장식 면 슬링백,"158,000",-,요즘 이거 가방만 들고 다닐 정도로 아주 좋아하네요.,XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
